index,response,choice,match,match_choice,score
1237,Unless men are picked for special group such as this. Then if volunteers were used both ways - okay,separate,A man will work better with men of his own race,separate,0.527204838739549
890,Except in actual combat.,separate,There wode be to much fighting,separate,0.5262944809921694
1052,Seperate except when over seas fighting.,separate,There wode be to much fighting,separate,0.5240909894791284
1140,Wouldnt care to sleep next to one. Or use same latrine as he.,separate,Because no wite fellow want a negro sleeping becide him.,separate,0.5229279456878235
1023,I think this questionnear is a good thing if is used the rite way.,separate,because I think they work much better seperated. ,separate,0.5223349774554614
162,I think they should be in they one camp,separate,Let them stay with their own ence.,separate,0.5219545900308868
344,Human nature guides this question,separate,It helps bring relationship - better understanding.,same,0.5179805570922007
863,"I don't trust them, I fought them in the ring & most of them are yellow",separate,some times they start fights with the whites people and I dont like it.,separate,0.5166097400943015
42,"They both shed the same blood on the battlefront, and share the same thoughts and experiences",same,Both races enjoy it more that way.,separate,0.5163478317350113
208,because of race.,separate,"because of habits, race and color",separate,0.5158868424400213
301,a separat outfits for white and colors,separate,because I think it best for it to be seperated,separate,0.5130076938008792
650,Only under extreme emergency should they come together,separate,There would be trouble if they were together.,separate,0.5123830506332402
982,"There seems to be an unusual amount of lost motion in the army. For instance, we finished our Basic Training after 10 weeks yet we had to stay around for 3 weeks more doing very little before those of us could go to O.C.S. or the others be shipped out. Another group of me could have been in and had 3 weeks of training behind them by this time. Seems like a lot of time has been wasted.",separate,"The food rationing in the army has become too strict. We have just returned from a night in the field & there wasn't enough breakfast for every man to have all he wanted. This doesn't happen occasionly[occasionally] -- it happens often. I think the old saying ""the army lives on its stomach"" should be changed to ""the army lives on its guts and feet.""",separate,0.5113240388820679
22,Because it takes all kinds of men to make an outfit,same,In separate outfits all will work harder,separate,0.5085058893972186
985,do you think [unclear][/unclear] will win the war,separate,Aren't we fighting this war to do away with theories of racial superiority,same,0.5083960565425791
158,"To give ...(?) a better opportunity to get its credit, should credit be ...(?)",separate,I think they can work better and have a better chance.,separate,0.5043046526002554
597,Because white Southerners would be courtmartialed every day for assault and battery.,separate,Most white soldiers would try to overrun the negro soldiers,separate,0.4994771483412024
480,difernt race They go seperly.,separate,because I think it best for it to be seperated,separate,0.4986483877897625
1243,"Because there could never exist, a common level among them.",separate,To much ignorance in both races for them to gel when they are together,separate,0.4973685257189031
308,Ditto,separate,The ar difrent tip Pepule,separate,0.49664872517635084
