,index,transcriber_tag,expert_tag_1,score_1,expert_tag_2,score_2,expert_tag_3,score_3
3061,3061,returninghome,returnees,0.7368064522743225,time off,0.7278605103492737,headquarters,0.709159255027771
37,37,8hours,1 in 10 rations,0.7367469668388367,limited assignments,0.6962321400642395,rations,0.6938562989234924
2439,2439,nutritionist,dental care,0.7367106676101685,physical fitness,0.7352417707443237,morale program,0.7073984742164612
112,112,airforce,ground personnel,0.7364411354064941,service personnel,0.7205701470375061,overseas combat,0.6864821314811707
2503,2503,openarms,pride in outfit,0.7364015579223633,fighting facts,0.7232513427734375,soldier deposits,0.7188747525215149
315,315,b-24,v-e day,0.7363263368606567,us-clubs,0.6937597393989563,rest,0.6776748299598694
3013,3013,removetheredtape,separation centers,0.7362891435623169,transfer account plan,0.7055554389953613,radio listening habits,0.7019301056861877
1827,1827,johnlewis,doctors,0.7362814545631409,headquarters,0.7356169819831848,civilian skills,0.7222852110862732
1601,1601,hitler,war bonds,0.7362112998962402,postwar expectations,0.7288818359375,soldier deposits,0.7274810671806335
2953,2953,realworld,fighting facts,0.7360222935676575,program preferences,0.7253285050392151,us in the world,0.7126368284225464
859,859,deathinthefamily,length of war,0.7358317971229553,marital status,0.7073851227760315,prosecution of the war,0.7047375440597534
723,723,comissionedofficers,service personnel,0.7357088923454285,veterans,0.6871349215507507,officer training,0.6839975714683533
3687,3687,unitedstatesmilitary,service personnel,0.735698938369751,military police,0.6909003853797913,base units,0.6768944263458252
2339,2339,nofun,job turnover,0.7356758117675781,limited assignments,0.7252976894378662,time off,0.7152426242828369
1739,1739,insignia,decorations,0.7356358170509338,service personnel,0.7096808552742004,further service,0.6494438648223877
81,81,africanamerican,minorities,0.7354939579963684,german clothing,0.670312762260437,germans,0.6610958576202393
2051,2051,married,enlisted,0.7354938983917236,name,0.7142433524131775,postwar,0.6985414028167725
2332,2332,nocomments,limited assignments,0.7354894876480103,radio listening habits,0.7091007232666016,sex contact,0.7022339105606079
2379,2379,noreturn,returnees,0.7354652285575867,time off,0.6841988563537598,surrender,0.6606860756874084
1432,1432,gettingajob,job satisfaction,0.7353485822677612,job turnover,0.7242588400840759,officer training,0.6832040548324585
2445,2445,ocs,men,0.7353465557098389,women,0.7133578062057495,wac,0.6851270198822021
2221,2221,movingaround,fighting facts,0.7351039052009583,soldier deposits,0.7204899191856384,training,0.7123420834541321
87,87,afterthearmy,prosecution of the war,0.735092043876648,army talks,0.7200950384140015,length of war,0.710871160030365
2314,2314,nextgeneration,homefront,0.7350318431854248,postwar expectations,0.7289034128189087,postwar opportunities,0.7267655730247498
485,485,bringthemhome,returnees,0.7350167036056519,soldier deposits,0.7247385382652283,working with civilians,0.7059746980667114
2337,2337,nofight,fighting facts,0.7349488735198975,sex,0.7244563102722168,soldier deposits,0.716383695602417
937,937,disable,returnees,0.7349418997764587,surrender,0.7322965860366821,training,0.7189919352531433
1155,1155,everyminutecounts,fighting facts,0.7348148226737976,soldier deposits,0.6966665387153625,limited assignments,0.6878331303596497
2372,2372,nopolitics,political views,0.7348040342330933,opinions,0.7097446918487549,limited assignments,0.7002769708633423
1918,1918,letmebeme,us in the world,0.7347301840782166,returnees,0.6667205095291138,soldier deposits,0.6596408486366272
2391,2391,nostalgia,recreation,0.7344759702682495,publications,0.7088232636451721,information,0.6989842653274536
2836,2836,proudtoserve,pride in outfit,0.734467089176178,soldier deposits,0.7268038392066956,morale program,0.6884055733680725
1376,1376,friendsandfamily,childhood,0.7343966364860535,sex contact,0.7288832068443298,political views,0.7193981409072876
1896,1896,learntoshoot,officer training,0.7342337965965271,job evaluation,0.7208324670791626,retraining,0.7154713869094849
3025,3025,republic,doctors,0.7341961860656738,japan,0.7336227297782898,headquarters,0.7216215133666992
1463,1463,golf,discipline,0.7341044545173645,information,0.7325198650360107,recreation,0.7287625074386597
92,92,agegap,marital status,0.7340008020401001,media influence,0.6340669989585876,political views,0.6330415606498718
1512,1512,greendrafters,cbi roundup,0.7339953780174255,draft,0.7274692058563232,redistribution stations,0.7063392400741577
373,373,belittlement,enemy vindictiveness,0.7339501976966858,vindictiveness,0.7201753258705139,demobilization,0.699309766292572
1861,1861,laborstrikes,war bonds,0.7339483499526978,job preference,0.7162927985191345,postwar opportunities,0.7124614119529724
2407,2407,notfair,homefront,0.7338399291038513,yank,0.7239891290664673,soldier deposits,0.6883116364479065
1616,1616,homesickness,furloughs,0.7336078882217407,job preference,0.7321083545684814,retraining,0.7224496006965637
372,372,believerinrandomcapitalization,confidence in ship,0.7335656881332397,confidence in troops,0.7292616367340088,pride in outfit,0.7154408693313599
1098,1098,engineer,doctors,0.7335628867149353,officers,0.700934648513794,section chief,0.695077121257782
3095,3095,rulesandregulations,rules,0.7335526347160339,program preferences,0.6872197985649109,officers,0.6692020893096924
1265,1265,fightingfortoolong,fighting facts,0.7334371209144592,pacific toughness,0.6595277190208435,soldier deposits,0.6398768424987793
537,537,callingsomeoneout,soldier deposits,0.7334104180335999,radio listening habits,0.73023521900177,working with civilians,0.724871039390564
2347,2347,noinformation,information,0.7334079146385193,ward information,0.685964822769165,time off,0.6381010413169861
2964,2964,records,entertainment,0.733259916305542,publications,0.7233119010925293,headquarters,0.6468698978424072
12,12,24months,limited assignments,0.7331544756889343,brief,0.702366054058075,rations,0.7013665437698364
1697,1697,independent,allies,0.7331103682518005,doctors,0.6991166472434998,opinions,0.6828579902648926
2271,2271,nepotism,enemy vindictiveness,0.7329710125923157,vindictiveness,0.7182193398475647,retraining,0.7094636559486389
3652,3652,unenjoyable,vindictiveness,0.732964813709259,pride in outfit,0.6849215626716614,furloughs,0.661492645740509
3320,3320,sorefeet,limited assignments,0.7327589988708496,radio listening habits,0.7009433507919312,job satisfaction,0.688348114490509
1224,1224,fascism,censorship,0.7326633334159851,war bonds,0.7284529209136963,war industries,0.7188507318496704
3890,3890,winthewar,length of war,0.7325175404548645,prosecution of the war,0.7208997011184692,surrender,0.7159287929534912
2386,2386,northandsouth,fighting facts,0.7324942350387573,soldier deposits,0.7217146158218384,pacific toughness,0.7091712951660156
661,661,clarification,brief,0.732452929019928,conversion,0.7262815833091736,evaluation,0.7226449251174927
3769,3769,visitinghours,patient care,0.7324291467666626,limited assignments,0.7037940621376038,rec centers,0.7007694840431213
2798,2798,privatesector,government,0.7324261665344238,personal services,0.7244485020637512,military police,0.6522897481918335
149,149,americanconstitution,political views,0.7323017716407776,gi bill,0.7197189331054688,length of war,0.7134835124015808
2421,2421,notourproblem,fighting facts,0.7322949767112732,pacific toughness,0.7293577194213867,length of war,0.7121583223342896
389,389,bettercountry,opinion of tomorrow,0.7322796583175659,point system,0.7198482155799866,soldier deposits,0.7117583155632019
1154,1154,everybodywins,rules,0.7322343587875366,returnees,0.7271047830581665,soldier deposits,0.7166942358016968
3615,3615,tropical-ulcers,venereal disease,0.7319697141647339,pacific toughness,0.7165458798408508,war bonds,0.7061403393745422
3063,3063,returningtothestates,pacific toughness,0.731938362121582,working with civilians,0.7186332941055298,veterans,0.7110803723335266
1452,1452,globalism,war bonds,0.7319223880767822,postwar world,0.7210180759429932,preparedness,0.7144637703895569
1203,1203,falsifications,goldbricking,0.7317707538604736,noncoms,0.7095800042152405,program preferences,0.7024734616279602
2158,2158,missinghome,doctors,0.7316006422042847,veterans,0.709855318069458,redistribution stations,0.7035713195800781
602,602,chemicalengineer,chemical warfare,0.7315804362297058,officer training,0.7266523838043213,section chief,0.702167809009552
800,800,convalescence,hospitalization,0.7314174175262451,patient care,0.6930349469184875,redeployment,0.6891682744026184
1513,1513,grievance,preparedness,0.7313230037689209,goldbricking,0.7246125936508179,job turnover,0.721449077129364
2542,2542,overallperformance,point system,0.7311661243438721,ratings,0.7100054025650024,leadership,0.6691111922264099
40,40,9th_division,infantry,0.7310383319854736,military police,0.6690343618392944,promotion,0.6667473316192627
79,79,afn,headquarters,0.7309236526489258,mission,0.7283714413642883,wac,0.728296160697937
3122,3122,samerights,benefits,0.7308794260025024,fighting facts,0.725810706615448,job preference,0.71184903383255
3849,3849,weddingbells,soldier deposits,0.730746328830719,war bonds,0.7233337759971619,radio listening habits,0.7165294289588928
962,962,disenfranchised,demobilization,0.730480968952179,retraining,0.6816355586051941,marital status,0.6569835543632507
1605,1605,home,rest,0.730396032333374,name,0.7089486718177795,promotion,0.6842050552368164
1118,1118,entepreneur,live talen,0.7303400635719299,goldbricking,0.7066241502761841,pacific toughness,0.7020416855812073
3218,3218,shakeup,pacific toughness,0.7303135395050049,job turnover,0.7016652822494507,soldier deposits,0.6919019222259521
49,49,aboutyou,food,0.7302370667457581,opinions,0.7117290496826172,pacific toughness,0.7073149681091309
1566,1566,hatethis,combat stress,0.7301152348518372,fighting facts,0.7264360785484314,homefront,0.6986172795295715
165,165,amphibianengineers,civilian skills,0.7300835251808167,radio listening habits,0.7118083834648132,separation centers,0.7018466591835022
3573,3573,train,company,0.7300435304641724,headquarters,0.7289084196090698,orientation,0.7272157073020935
1611,1611,homeofthebrave,length of war,0.7299554347991943,pacific toughness,0.7108411192893982,soldier deposits,0.6912091970443726
2307,2307,newstart,name,0.7297984957695007,returnees,0.720303475856781,job turnover,0.7109379768371582
2222,2222,movingon,fighting facts,0.729768693447113,homefront,0.7112419605255127,training,0.7101425528526306
1078,1078,elementary,rec centers,0.7297020554542542,officers,0.714629590511322,recreation,0.7053722143173218
3034,3034,reserved,enlisted,0.7296759486198425,doctors,0.7036855220794678,rules,0.6851439476013184
2357,2357,noncombatant,noncoms,0.7295992374420166,program preferences,0.696442186832428,redeployment,0.6883570551872253
2236,2236,mygirl,homefront,0.7295770049095154,soldier deposits,0.7136090993881226,yank,0.6732116937637329
2789,2789,prisonerofwar,japanese surrender,0.7295749187469482,pows,0.6879845857620239,prosecution of the war,0.6796377301216125
3276,3276,snafu,homefront,0.7293412089347839,yank,0.7237735986709595,soldier deposits,0.6885300874710083
1765,1765,interupted,aggression,0.7292861938476562,dischargees,0.7216633558273315,returnees,0.716718316078186
1716,1716,inequity,anxieties,0.7291170358657837,vindictiveness,0.7020947933197021,pacific toughness,0.6768456697463989
1943,1943,lifeofthegovernment,prosecution of the war,0.7289221286773682,military police,0.711991548538208,opinion of allies,0.7073389887809753
3691,3691,university,publications,0.7287561893463135,recreation,0.7261006832122803,wac,0.6985266208648682
977,977,disrespected,vindictiveness,0.7284792065620422,sex contact,0.5824319124221802,pride in outfit,0.5783765912055969
2154,2154,misogyny,vindictiveness,0.7284101843833923,combat stress,0.6741054058074951,war bonds,0.6738594770431519
3770,3770,visitrussia,alaska,0.7283689379692078,attitude towards germany,0.698231041431427,publications,0.693359911441803
1865,1865,land,housing,0.7283132672309875,equipment,0.7089390754699707,recreation,0.7034076452255249
2660,2660,plansnotchanged,time off,0.728303849697113,limited assignments,0.7134659290313721,political views,0.7114040851593018
2661,2661,plant,headquarters,0.7280193567276001,mission,0.7212294936180115,recreation,0.7073936462402344
958,958,discrimintation,redeployment,0.7280071377754211,program preferences,0.7094789743423462,separation centers,0.7060521245002747
3712,3712,untouchables,minorities,0.7280024290084839,furloughs,0.7077614665031433,ncos,0.6978493928909302
2135,2135,millitaryrank,civilian skills,0.7279479503631592,marital status,0.7227733731269836,job preference,0.7087842226028442
2858,2858,qualified,men,0.7279404997825623,women,0.7168924808502197,shows,0.7028767466545105
96,96,aggravations,separation centers,0.7278258800506592,war bonds,0.7167227268218994,radio listening habits,0.6942276358604431
2482,2482,oldersolider,soldier deposits,0.7276724576950073,goldbricking,0.7157548069953918,pacific toughness,0.7113252282142639
2308,2308,newyearnewme,us in the world,0.7275821566581726,homefront,0.7011032104492188,job turnover,0.6991540789604187
1520,1520,grudge,enemies,0.7274593114852905,fighting facts,0.7251287698745728,job preference,0.7172228097915649
2939,2939,reach_for_the_stars,us in the world,0.7273955941200256,live talen,0.6749253273010254,returnees,0.6649438142776489
817,817,countdowntoretirement,returnees,0.7273902297019958,gi bill,0.7088050246238708,pacific toughness,0.7080413103103638
2708,2708,positive,opinions,0.7272797226905823,headquarters,0.7045634984970093,ncos,0.6985735297203064
2206,2206,moretimeneeded,time off,0.7272245287895203,limited assignments,0.7005312442779541,preparedness,0.677476704120636
